sentence_id,lemma,form,voice,case_pattern,argument_count,arguments
32131,ἀναφέρω,ἀνενέγκαι,active,INTR,0,[]
32132,περιέχω,περιέχει,active,INTR,0,[]
159526,τίθημι,τίθημι,active,INTR,0,[]
159526,πιστεύω,πιστεύων,active,INTR,0,[]
159526,καταισχύνω,καταισχυνθῇ,passive,INTR,0,[]
32133,πιστεύω,πιστεύουσιν,active,INTR,0,[]
32134,ἀπιστέω,ἀπιστοῦσιν,active,INTR,0,[]
32134,ἀποδοκιμάζω,ἀπεδοκίμασαν,active,INTR,0,[]
32134,οἰκοδομέω,οἰκοδομοῦντες,active,INTR,0,[]
32134,γίγνομαι,ἐγενήθη,passive,INTR,0,[]
32134,προσκόπτω,προσκόπτουσιν,active,INTR,0,[]
32134,ἀπειθέω,ἀπειθοῦντες,active,INTR,0,[]
32134,τίθημι,ἐτέθησαν,passive,INTR,0,[]
32135,ἐξαγγέλλω,ἐξαγγείλητε,active,INTR,0,[]
32135,καλέω,καλέσαντος,active,INTR,0,[]
159529,ἐλεέω,ἠλεημένοι,passive,INTR,0,[]
159530,ἐλεέω,ἐλεηθέντες,passive,INTR,0,[]
32137,παρακαλέω,παρακαλῶ,active,INTR,0,[]
32137,ἀπέχω,ἀπέχεσθαι,middle,INTR,0,[]
32137,στρατεύω,στρατεύονται,middle,INTR,0,[]
32137,ἔχω,ἔχοντες,active,INTR,0,[]
32137,καταλαλέω,καταλαλοῦσιν,active,INTR,0,[]
32137,ἐποπτεύω,ἐποπτεύοντες,active,INTR,0,[]
32137,δοξάζω,δοξάσωσιν,active,INTR,0,[]
32138,ὑποτάσσω,Ὑποτάγητε,passive,INTR,0,[]
32138,ὑπερέχω,ὑπερέχοντι,active,INTR,0,[]
32138,πέμπω,πεμπομένοις,passive,INTR,0,[]
32139,εἰμί#1,ἐστὶν,active,INTR,0,[]
32139,ἀγαθοποιέω,ἀγαθοποιοῦντας,active,INTR,0,[]
32139,φιμόω,φιμοῦν,active,INTR,0,[]
159561,ἔχω,ἔχοντες,active,INTR,0,[]
32141,τιμάω,τιμήσατε,active,INTR,0,[]
159531,ἀγαπάω,ἀγαπᾶτε,active,INTR,0,[]
159532,φοβέω,φοβεῖσθε,middle,INTR,0,[]
159533,τιμάω,τιμᾶτε,active,INTR,0,[]
32142,ὑποτάσσω,ὑποτασσόμενοι,passive,INTR,0,[]
32143,ὑποφέρω,ὑποφέρει,active,INTR,0,[]
32143,πάσχω,πάσχων,active,INTR,0,[]
32144,ἁμαρτάνω,ἁμαρτάνοντες,active,INTR,0,[]
32144,κολαφίζω,κολαφιζόμενοι,passive,INTR,0,[]
32144,ὑπομένω,ὑπομενεῖτε,active,INTR,0,[]
32145,ἀγαθοποιέω,ἀγαθοποιοῦντες,active,INTR,0,[]
32145,πάσχω,πάσχοντες,active,INTR,0,[]
32145,ὑπομένω,ὑπομενεῖτε,active,INTR,0,[]
32146,καλέω,ἐκλήθητε,passive,INTR,0,[]
32146,πάσχω,ἔπαθεν,active,INTR,0,[]
32146,ὑπολιμπάνω,ὑπολιμπάνων,active,INTR,0,[]
32146,ἐπακολουθέω,ἐπακολουθήσητε,active,INTR,0,[]
159536,ποιέω,ἐποίησεν,active,INTR,0,[]
159536,εὑρίσκω,εὑρέθη,passive,INTR,0,[]
32148,λοιδορέω,λοιδορούμενος,passive,INTR,0,[]
32148,ἀντιλοιδορέω,ἀντελοιδόρει,active,INTR,0,[]
159537,πάσχω,πάσχων,active,INTR,0,[]
159537,ἀπειλέω,ἠπείλει,active,INTR,0,[]
159538,παραδίδωμι,παρεδίδου,active,INTR,0,[]
159538,κρίνω,κρίνοντι,active,INTR,0,[]
32149,ἀναφέρω,ἀνήνεγκεν,active,INTR,0,[]
32149,ἀπογίγνομαι,ἀπογενόμενοι,middle,INTR,0,[]
32149,ζῶ,ζήσωμεν,active,INTR,0,[]
32150,ἰάομαι,ἰάθητε,passive,INTR,0,[]
32151,εἰμί#1,ἦτε,active,INTR,0,[]
32151,πλανάω,πλανώμενοι,passive,INTR,0,[]
32151,ἐπιστρέφω,ἐπεστράφητε,passive,INTR,0,[]
32152,ὑποτάσσω,ὑποτασσόμεναι,passive,INTR,0,[]
32152,ἀπειθέω,ἀπειθοῦσιν,active,INTR,0,[]
32152,κερδαίνω,κερδηθήσονται,passive,INTR,0,[]
32152,ἐποπτεύω,ἐποπτεύσαντες,active,INTR,0,[]
32153,εἰμί#1,ἔστω,active,INTR,0,[]
32153,εἰμί#1,ἐστιν,active,INTR,0,[]
32875,ἀγαθοποιέω,κακοποιῶν,active,INTR,0,[]
32875,ὁράω,ἑώρακεν,active,INTR,0,[]
32908,πληθύνω,πληθυνθείη,passive,INTR,0,[]
32923,ἐλέγχω,ἐλέγχετε,active,INTR,0,[]
32923,διακρίνω,διακρινομένους,middle,INTR,0,[]
57047,σῴζω,σῴζετε,active,INTR,0,[]
57047,ἁρπάζω,ἁρπάζοντες,active,INTR,0,[]
57048,ἐλεέω,ἐλεᾶτε,active,INTR,0,[]
57048,μισέω,μισοῦντες,active,INTR,0,[]
57048,σπιλόω,ἐσπιλωμένον,passive,INTR,0,[]
32954,δίδωμι,ἔδωκεν,active,INTR,0,[]
32954,δείκνυμι,δεῖξαι,active,INTR,0,[]
32954,δεῖ,δεῖ,active,INTR,0,[]
32954,γίγνομαι,γενέσθαι,middle,INTR,0,[]
32954,σημαίνω,ἐσήμανεν,active,INTR,0,[]
32954,ἀποστέλλω,ἀποστείλας,active,INTR,0,[]
32954,μαρτυρέω,ἐμαρτύρησεν,active,INTR,0,[]
32954,ὁράω,ἴδεν,active,INTR,0,[]
32955,ἀναγιγνώσκω,ἀναγινώσκων,active,INTR,0,[]
32955,ἀκούω,ἀκούοντες,active,INTR,0,[]
32955,τηρέω,τηροῦντες,active,INTR,0,[]
32955,γράφω,γεγραμμένα,passive,INTR,0,[]
32957,εἰμί#1,ὢν,active,INTR,0,[]
32957,εἰμί#1,ἦν,active,INTR,0,[]
32957,ἔρχομαι,ἐρχόμενος,middle,INTR,0,[]
32958,ἀγαπάω,ἀγαπῶντι,active,INTR,0,[]
32958,λύω,λύσαντι,active,INTR,0,[]
32958,ποιέω,ἐποίησεν,active,INTR,0,[]
32960,ἔρχομαι,ἔρχεται,middle,INTR,0,[]
32960,ὁράω,ὄψεται,middle,INTR,0,[]
32960,ἐκκεντέω,ἐξεκέντησαν,active,INTR,0,[]
32960,κόπτω,κόψονται,middle,INTR,0,[]
32962,εἰμί#1,εἰμι,active,INTR,0,[]
32962,λέγω,λέγει,active,INTR,0,[]
32962,εἰμί#1,ὢν,active,INTR,0,[]
32962,εἰμί#1,ἦν,active,INTR,0,[]
32962,ἔρχομαι,ἐρχόμενος,middle,INTR,0,[]
32963,γίγνομαι,ἐγενόμην,middle,INTR,0,[]
32963,καλέω,καλουμένῃ,passive,INTR,0,[]
32964,γίγνομαι,ἐγενόμην,middle,INTR,0,[]
32964,ἀκούω,ἤκουσα,active,INTR,0,[]
32964,λέγω,λεγούσης,active,INTR,0,[]
158830,βλέπω,βλέπεις,active,INTR,0,[]
158830,γράφω,γράψον,active,INTR,0,[]
158830,πέμπω,πέμψον,active,INTR,0,[]
32965,ἐπιστρέφω,ἐπέστρεψα,active,INTR,0,[]
32965,βλέπω,βλέπειν,active,INTR,0,[]
32965,λαλέω,ἐλάλει,active,INTR,0,[]
32966,ἐπιστρέφω,ἐπιστρέψας,active,INTR,0,[]
32966,ὁράω,εἶδον,active,INTR,0,[]
32966,ἐνδύω,ἐνδεδυμένον,passive,INTR,0,[]
32966,περιζώννυμι,περιεζωσμένον,passive,INTR,0,[]
32967,πυρόω,πεπυρωμένῳ,passive,INTR,0,[]
32967,ἔχω,ἔχων,active,INTR,0,[]
32967,ἐκπορεύομαι,ἐκπορευομένη,middle,INTR,0,[]
32967,φαίνω,φαίνει,active,INTR,0,[]
32968,ὁράω,εἶδον,active,INTR,0,[]
32968,πίπτω,ἔπεσα,active,INTR,0,[]
32969,τίθημι,ἔθηκεν,active,INTR,0,[]
32969,λέγω,λέγων,active,INTR,0,[]
158832,φοβέω,φοβοῦ,middle,INTR,0,[]
32970,εἰμί#1,εἰμι,active,INTR,0,[]
32970,ζῶ,ζῶν,active,INTR,0,[]
32970,γίγνομαι,ἐγενόμην,middle,INTR,0,[]
32970,ζῶ,ζῶν,active,INTR,0,[]
32970,εἰμί#1,εἰμι,active,INTR,0,[]
32970,ἔχω,ἔχω,active,INTR,0,[]
32971,γράφω,γράψον,active,INTR,0,[]
32971,ὁράω,εἶδες,active,INTR,0,[]
32971,εἰμί#1,εἰσὶν,active,INTR,0,[]
32971,μέλλω,μέλλει,active,INTR,0,[]
32971,γίγνομαι,γενέσθαι,middle,INTR,0,[]
32972,ὁράω,εἶδες,active,INTR,0,[]
32972,εἰμί#1,εἰσιν,active,INTR,0,[]
32972,εἰμί#1,εἰσίν,active,INTR,0,[]
32974,γράφω,γράψον,active,INTR,0,[]
32975,λέγω,λέγει,active,INTR,0,[]
32975,κρατέω,κρατῶν,active,INTR,0,[]
32975,περιπατέω,περιπατῶν,active,INTR,0,[]
32976,οἶδα,οἶδα,active,INTR,0,[]
32976,δύναμαι,δύνῃ,middle,INTR,0,[]
32976,βαστάζω,βαστάσαι,active,INTR,0,[]
32976,πειράζω,ἐπείρασας,active,INTR,0,[]
32976,λέγω,λέγοντας,active,INTR,0,[]
32976,εἰμί#1,εἰσίν,active,INTR,0,[]
32976,εὑρίσκω,εὗρες,active,INTR,0,[]
32977,ἔχω,ἔχεις,active,INTR,0,[]
32977,βαστάζω,ἐβάστασας,active,INTR,0,[]
32977,κοπιάω,κεκοπίακες,active,INTR,0,[]
32978,ἔχω,ἔχω,active,INTR,0,[]
32978,ἀφίημι,ἀφῆκες,active,INTR,0,[]
32979,μνημονεύω,μνημόνευε,active,INTR,0,[]
32979,πίπτω,πέπτωκες,active,INTR,0,[]
32979,μετανοέω,μετανόησον,active,INTR,0,[]
32979,ποιέω,ποίησον,active,INTR,0,[]
32980,ἔρχομαι,ἔρχομαί,middle,INTR,0,[]
32980,κινέω,κινήσω,active,INTR,0,[]
32980,μετανοέω,μετανοήσῃς,active,INTR,0,[]
32981,ἔχω,ἔχεις,active,INTR,0,[]
32981,μισέω,μισεῖς,active,INTR,0,[]
32981,μισέω,μισῶ,active,INTR,0,[]
32982,ἔχω,ἔχων,active,INTR,0,[]
32982,ἀκούω,ἀκουσάτω,active,INTR,0,[]
32982,λέγω,λέγει,active,INTR,0,[]
32983,νικάω,νικῶντι,active,INTR,0,[]
32983,δίδωμι,δώσω,active,INTR,0,[]
32983,ἐσθίω,φαγεῖν,active,INTR,0,[]
32983,εἰμί#1,ἐστιν,active,INTR,0,[]
32984,γράφω,γράψον,active,INTR,0,[]
32985,λέγω,λέγει,active,INTR,0,[]
32985,γίγνομαι,ἐγένετο,middle,INTR,0,[]
32985,ζῶ,ἔζησεν,active,INTR,0,[]
32986,οἶδα,Οἶδά,active,INTR,0,[]
32986,εἰμί#1,εἶ,active,INTR,0,[]
32986,λέγω,λεγόντων,active,INTR,0,[]
32986,εἰμί#1,εἶναι,active,INTR,0,[]
32986,εἰμί#1,εἰσὶν,active,INTR,0,[]
32987,φοβέω,φοβοῦ,middle,INTR,0,[]
32987,μέλλω,μέλλεις,active,INTR,0,[]
32987,πάσχω,πάσχειν,active,INTR,0,[]
32988,μέλλω,μέλλει,active,INTR,0,[]
32988,βάλλω,βαλεῖν,active,INTR,0,[]
32988,πειράζω,πειρασθῆτε,passive,INTR,0,[]
32988,ἔχω,ἕξετε,active,INTR,0,[]
32989,γίγνομαι,γίνου,middle,INTR,0,[]
32989,δίδωμι,δώσω,active,INTR,0,[]
32990,ἔχω,ἔχων,active,INTR,0,[]
32990,ἀκούω,ἀκουσάτω,active,INTR,0,[]
32990,λέγω,λέγει,active,INTR,0,[]
32991,νικάω,νικῶν,active,INTR,0,[]
32991,ἀδικέω,ἀδικηθῇ,passive,INTR,0,[]
32992,γράφω,γράψον,active,INTR,0,[]
32993,λέγω,λέγει,active,INTR,0,[]
32993,ἔχω,ἔχων,active,INTR,0,[]
32994,οἶδα,οἶδα,active,INTR,0,[]
32994,κατοικέω,κατοικεῖς,active,INTR,0,[]
32994,κρατέω,κρατεῖς,active,INTR,0,[]
32994,ἀρνέομαι,ἠρνήσω,middle,INTR,0,[]
32994,ἀποκτείνω,ἀπεκτάνθη,passive,INTR,0,[]
32994,κατοικέω,κατοικεῖ,active,INTR,0,[]
32995,ἔχω,ἔχω,active,INTR,0,[]
32995,ἔχω,ἔχεις,active,INTR,0,[]
32995,κρατέω,κρατοῦντας,active,INTR,0,[]
32995,διδάσκω,ἐδίδασκεν,active,INTR,0,[]
32995,βάλλω,βαλεῖν,active,INTR,0,[]
32995,ἐσθίω,φαγεῖν,active,INTR,0,[]
32995,πορνεύω,πορνεῦσαι,active,INTR,0,[]
32996,ἔχω,ἔχεις,active,INTR,0,[]
32996,κρατέω,κρατοῦντας,active,INTR,0,[]
32997,μετανοέω,μετανόησον,active,INTR,0,[]
32998,ἔρχομαι,ἔρχομαί,middle,INTR,0,[]
32998,πολεμέω,πολεμήσω,active,INTR,0,[]
32999,ἔχω,ἔχων,active,INTR,0,[]
32999,ἀκούω,ἀκουσάτω,active,INTR,0,[]
32999,λέγω,λέγει,active,INTR,0,[]
33000,νικάω,νικοῦντι,active,INTR,0,[]
33000,δίδωμι,δώσω,active,INTR,0,[]
33000,κρύπτω,κεκρυμμένου,passive,INTR,0,[]
33000,δίδωμι,δώσω,active,INTR,0,[]
33000,γράφω,γεγραμμένον,passive,INTR,0,[]
33000,οἶδα,οἶδεν,active,INTR,0,[]
33000,λαμβάνω,λαμβάνων,active,INTR,0,[]
33001,γράφω,γράψον,active,INTR,0,[]
33002,λέγω,λέγει,active,INTR,0,[]
33002,ἔχω,ἔχων,active,INTR,0,[]
33003,οἶδα,οἶδά,active,INTR,0,[]
33004,ἔχω,ἔχω,active,INTR,0,[]
33004,ἀφίημι,ἀφεῖς,active,INTR,0,[]
33004,λέγω,λέγουσα,active,INTR,0,[]
33004,διδάσκω,διδάσκει,active,INTR,0,[]
33004,πλανάω,πλανᾷ,active,INTR,0,[]
33004,πορνεύω,πορνεῦσαι,active,INTR,0,[]
33004,ἐσθίω,φαγεῖν,active,INTR,0,[]
33005,δίδωμι,ἔδωκα,active,INTR,0,[]
33005,μετανοέω,μετανοήσῃ,active,INTR,0,[]
33005,ἐθέλω,θέλει,active,INTR,0,[]
33005,μετανοέω,μετανοῆσαι,active,INTR,0,[]
33006,βάλλω,βάλλω,active,INTR,0,[]
33006,μοιχεύω,μοιχεύοντας,active,INTR,0,[]
33006,μετανοέω,μετανοήσουσιν,active,INTR,0,[]
33007,ἀποκτείνω,ἀποκτενῶ,active,INTR,0,[]
33008,γιγνώσκω,γνώσονται,middle,INTR,0,[]
33008,εἰμί#1,εἰμι,active,INTR,0,[]
33008,ἐρευνάω,ἐραυνῶν,active,INTR,0,[]
33008,δίδωμι,δώσω,active,INTR,0,[]
33009,λέγω,λέγω,active,INTR,0,[]
33009,ἔχω,ἔχουσιν,active,INTR,0,[]
33009,γιγνώσκω,ἔγνωσαν,active,INTR,0,[]
33009,λέγω,λέγουσιν,active,INTR,0,[]
224696,βάλλω,βάλλω,active,INTR,0,[]
33010,ἔχω,ἔχετε,active,INTR,0,[]
33010,κρατέω,κρατήσατε,active,INTR,0,[]
33010,ἥκω,ἥξω,active,INTR,0,[]
33011,νικάω,νικῶν,active,INTR,0,[]
33011,τηρέω,τηρῶν,active,INTR,0,[]
33011,δίδωμι,δώσω,active,INTR,0,[]
33011,ποιμαίνω,ποιμανεῖ,active,INTR,0,[]
33011,συντρίβω,συντρίβεται,passive,INTR,0,[]
33011,λαμβάνω,εἴληφα,active,INTR,0,[]
33011,δίδωμι,δώσω,active,INTR,0,[]
33012,ἔχω,ἔχων,active,INTR,0,[]
33012,ἀκούω,ἀκουσάτω,active,INTR,0,[]
33012,λέγω,λέγει,active,INTR,0,[]
33013,γράφω,γράψον,active,INTR,0,[]
33014,λέγω,λέγει,active,INTR,0,[]
33014,ἔχω,ἔχων,active,INTR,0,[]
33015,οἶδα,οἶδά,active,INTR,0,[]
33015,ἔχω,ἔχεις,active,INTR,0,[]
33015,ζῶ,ζῇς,active,INTR,0,[]
33015,εἰμί#1,εἶ,active,INTR,0,[]
33016,γίγνομαι,γίνου,middle,INTR,0,[]
33016,γρηγορέω,γρηγορῶν,active,INTR,0,[]
33016,στηρίζω,στήρισον,active,INTR,0,[]
33016,μέλλω,ἔμελλον,active,INTR,0,[]
33016,ἀποθνῄσκω,ἀποθανεῖν,active,INTR,0,[]
158856,εὑρίσκω,εὕρηκά,active,INTR,0,[]
158856,πληρόω,πεπληρωμένα,passive,INTR,0,[]
33017,μνημονεύω,μνημόνευε,active,INTR,0,[]
33017,λαμβάνω,εἴληφας,active,INTR,0,[]
33017,ἀκούω,ἤκουσας,active,INTR,0,[]
33017,τηρέω,τήρει,active,INTR,0,[]
33017,μετανοέω,μετανόησον,active,INTR,0,[]
33018,γρηγορέω,γρηγορήσῃς,active,INTR,0,[]
33018,ἥκω,ἥξω,active,INTR,0,[]
33018,γιγνώσκω,γνώσῃ,middle,INTR,0,[]
33018,ἥκω,ἥξω,active,INTR,0,[]
33019,ἔχω,ἔχεις,active,INTR,0,[]
33019,μολύνω,ἐμόλυναν,active,INTR,0,[]
33019,περιπατέω,περιπατήσουσιν,active,INTR,0,[]
33019,εἰμί#1,εἰσιν,active,INTR,0,[]
33020,νικάω,νικῶν,active,INTR,0,[]
33020,περιβάλλω,περιβαλεῖται,middle,INTR,0,[]
33020,ἐξαλείφω,ἐξαλείψω,active,INTR,0,[]
33020,ὁμολογέω,ὁμολογήσω,active,INTR,0,[]
33021,ἔχω,ἔχων,active,INTR,0,[]
33021,ἀκούω,ἀκουσάτω,active,INTR,0,[]
33021,λέγω,λέγει,active,INTR,0,[]
33022,γράφω,γράψον,active,INTR,0,[]
33023,λέγω,λέγει,active,INTR,0,[]
33023,ἔχω,ἔχων,active,INTR,0,[]
33023,ἀνοίγνυμι,ἀνοίγων,active,INTR,0,[]
33023,κλείω,κλείσει,active,INTR,0,[]
33023,κλείω,κλείων,active,INTR,0,[]
33023,ἀνοίγνυμι,ἀνοίξει,active,INTR,0,[]
33024,οἶδα,οἶδά,active,INTR,0,[]
33025,δίδωμι,δέδωκα,active,INTR,0,[]
33025,ἀνοίγνυμι,ἠνεῳγμένην,passive,INTR,0,[]
33025,δύναμαι,δύναται,middle,INTR,0,[]
33025,κλείω,κλεῖσαι,active,INTR,0,[]
33026,ἔχω,ἔχεις,active,INTR,0,[]
33026,τηρέω,ἐτήρησάς,active,INTR,0,[]
33026,ἀρνέομαι,ἠρνήσω,middle,INTR,0,[]
33027,δίδωμι,διδῶ,active,INTR,0,[]
33027,λέγω,λεγόντων,active,INTR,0,[]
33027,εἰμί#1,εἶναι,active,INTR,0,[]
33027,εἰμί#1,εἰσὶν,active,INTR,0,[]
33027,ψεύδομαι,ψεύδονται,middle,INTR,0,[]
33028,ποιέω,ποιήσω,active,INTR,0,[]
33028,ἥκω,ἥξουσιν,active,INTR,0,[]
33028,προσκυνέω,προσκυνήσουσιν,active,INTR,0,[]
33028,γιγνώσκω,γνῶσιν,active,INTR,0,[]
33028,ἀγαπάω,ἠγάπησά,active,INTR,0,[]
33029,τηρέω,ἐτήρησας,active,INTR,0,[]
33029,τηρέω,τηρήσω,active,INTR,0,[]
33029,μέλλω,μελλούσης,active,INTR,0,[]
33029,ἔρχομαι,ἔρχεσθαι,middle,INTR,0,[]
33029,πειράζω,πειράσαι,active,INTR,0,[]
33029,κατοικέω,κατοικοῦντας,active,INTR,0,[]
33030,ἔρχομαι,ἔρχομαι,middle,INTR,0,[]
33031,κρατέω,κράτει,active,INTR,0,[]
33031,ἔχω,ἔχεις,active,INTR,0,[]
33031,λαμβάνω,λάβῃ,active,INTR,0,[]
33032,νικάω,νικῶν,active,INTR,0,[]
33032,ποιέω,ποιήσω,active,INTR,0,[]
33032,ἐξέρχομαι,ἐξέλθῃ,active,INTR,0,[]
33032,γράφω,γράψω,active,INTR,0,[]
33032,καταβαίνω,καταβαίνουσα,active,INTR,0,[]
33033,ἔχω,ἔχων,active,INTR,0,[]
33033,ἀκούω,ἀκουσάτω,active,INTR,0,[]
33033,λέγω,λέγει,active,INTR,0,[]
33034,γράφω,γράψον,active,INTR,0,[]
33035,λέγω,λέγει,active,INTR,0,[]
33036,οἶδα,οἶδά,active,INTR,0,[]
33036,εἰμί#1,εἶ,active,INTR,0,[]
33037,εἰμί#1,ἦς,active,INTR,0,[]
33038,εἰμί#1,εἶ,active,INTR,0,[]
33038,μέλλω,μέλλω,active,INTR,0,[]
33038,ἐμέω,ἐμέσαι,active,INTR,0,[]
33039,λέγω,λέγεις,active,INTR,0,[]
33039,εἰμί#1,εἰμι,active,INTR,0,[]
33039,πλουτέω,πεπλούτηκα,active,INTR,0,[]
33039,ἔχω,ἔχω,active,INTR,0,[]
33039,οἶδα,οἶδας,active,INTR,0,[]
33039,εἰμί#1,εἶ,active,INTR,0,[]
33039,συμβουλεύω,συμβουλεύω,active,INTR,0,[]
33039,ἀγοράζω,ἀγοράσαι,active,INTR,0,[]
33039,πυρόω,πεπυρωμένον,passive,INTR,0,[]
33039,πλουτέω,πλουτήσῃς,active,INTR,0,[]
33039,περιβάλλω,περιβάλῃ,middle,INTR,0,[]
33039,φανερόω,φανερωθῇ,passive,INTR,0,[]
33039,ἐγχρίω,ἔγχρισαι,active,INTR,0,[]
33039,βλέπω,βλέπῃς,active,INTR,0,[]
33040,φιλέω,φιλῶ,active,INTR,0,[]
33040,ἐλέγχω,ἐλέγχω,active,INTR,0,[]
33040,παιδεύω,παιδεύω,active,INTR,0,[]
33041,ζηλεύω,ζήλευε,active,INTR,0,[]
33041,μετανοέω,μετανόησον,active,INTR,0,[]
33042,ἵστημι,ἕστηκα,active,INTR,0,[]
33042,κρούω,κρούω,active,INTR,0,[]
33043,ἀκούω,ἀκούσῃ,active,INTR,0,[]
33043,ἀνοίγνυμι,ἀνοίξῃ,active,INTR,0,[]
33043,εἰσέρχομαι,εἰσελεύσομαι,middle,INTR,0,[]
33043,δειπνέω,δειπνήσω,active,INTR,0,[]
33044,νικάω,νικῶν,active,INTR,0,[]
33044,δίδωμι,δώσω,active,INTR,0,[]
33044,καθίζω,καθίσαι,active,INTR,0,[]
33044,νικάω,ἐνίκησα,active,INTR,0,[]
33044,καθίζω,ἐκάθισα,active,INTR,0,[]
33045,ἔχω,ἔχων,active,INTR,0,[]
33045,ἀκούω,ἀκουσάτω,active,INTR,0,[]
33045,λέγω,λέγει,active,INTR,0,[]
33046,ὁράω,ἴδον,active,INTR,0,[]
33046,ἀνοίγνυμι,ἠνεῳγμένη,passive,INTR,0,[]
33046,ἀκούω,ἤκουσα,active,INTR,0,[]
33046,λαλέω,λαλούσης,active,INTR,0,[]
33046,λέγω,λέγων,active,INTR,0,[]
33047,ἀναβαίνω,ἀνάβα,active,INTR,0,[]
33047,δείκνυμι,δείξω,active,INTR,0,[]
33047,δεῖ,δεῖ,active,INTR,0,[]
33047,γίγνομαι,γενέσθαι,middle,INTR,0,[]
33048,γίγνομαι,ἐγενόμην,middle,INTR,0,[]
33049,κεῖμαι,ἔκειτο,middle,INTR,0,[]
33049,κάθημαι,καθήμενος,middle,INTR,0,[]
33049,κάθημαι,καθήμενος,middle,INTR,0,[]
33050,κάθημαι,καθημένους,middle,INTR,0,[]
33050,περιβάλλω,περιβεβλημένους,passive,INTR,0,[]
33051,ἐκπορεύομαι,ἐκπορεύονται,middle,INTR,0,[]
33052,καίω,καιόμεναι,passive,INTR,0,[]
33052,εἰμί#1,εἰσιν,active,INTR,0,[]
33053,γέμω,γέμοντα,active,INTR,0,[]
33054,ἔχω,ἔχων,active,INTR,0,[]
33054,πέτομαι,πετομένῳ,middle,INTR,0,[]
33055,ἔχω,ἔχων,active,INTR,0,[]
33055,γέμω,γέμουσιν,active,INTR,0,[]
33056,ἔχω,ἔχουσιν,active,INTR,0,[]
33056,λέγω,λέγοντες,active,INTR,0,[]
158906,εἰμί#1,ἦν,active,INTR,0,[]
158906,εἰμί#1,ὢν,active,INTR,0,[]
158906,ἔρχομαι,ἐρχόμενος,middle,INTR,0,[]
33057,δίδωμι,δώσουσιν,active,INTR,0,[]
33057,κάθημαι,καθημένῳ,middle,INTR,0,[]
33057,ζῶ,ζῶντι,active,INTR,0,[]
33057,πίπτω,πεσοῦνται,middle,INTR,0,[]
33057,κάθημαι,καθημένου,middle,INTR,0,[]
33057,προσκυνέω,προσκυνήσουσιν,active,INTR,0,[]
33057,ζῶ,ζῶντι,active,INTR,0,[]
33057,βάλλω,βαλοῦσιν,active,INTR,0,[]
33057,λέγω,λέγοντες,active,INTR,0,[]
158907,εἰμί#1,εἶ,active,INTR,0,[]
158907,λαμβάνω,λαβεῖν,active,INTR,0,[]
158907,κτίζω,ἔκτισας,active,INTR,0,[]
158907,εἰμί#1,ἦσαν,active,INTR,0,[]
158907,κτίζω,ἐκτίσθησαν,passive,INTR,0,[]
33058,ὁράω,εἶδον,active,INTR,0,[]
33058,κάθημαι,καθημένου,middle,INTR,0,[]
33058,γράφω,γεγραμμένον,passive,INTR,0,[]
33058,κατασφραγίζω,κατεσφραγισμένον,passive,INTR,0,[]
33059,ὁράω,εἶδον,active,INTR,0,[]
33059,κηρύσσω,κηρύσσοντα,active,INTR,0,[]
158908,ἀνοίγνυμι,ἀνοῖξαι,active,INTR,0,[]
158908,λύω,λῦσαι,active,INTR,0,[]
33060,δύναμαι,ἐδύνατο,middle,INTR,0,[]
33060,ἀνοίγνυμι,ἀνοῖξαι,active,INTR,0,[]
33060,βλέπω,βλέπειν,active,INTR,0,[]
33061,κλαίω,ἔκλαιον,active,INTR,0,[]
33061,εὑρίσκω,εὑρέθη,passive,INTR,0,[]
33061,ἀνοίγνυμι,ἀνοῖξαι,active,INTR,0,[]
33061,βλέπω,βλέπειν,active,INTR,0,[]
33062,λέγω,λέγει,active,INTR,0,[]
158909,κλαίω,κλαῖε,active,INTR,0,[]
33063,νικάω,ἐνίκησεν,active,INTR,0,[]
33063,ἀνοίγνυμι,ἀνοῖξαι,active,INTR,0,[]
33064,ὁράω,εἶδον,active,INTR,0,[]
33064,ἵστημι,ἑστηκὼς,active,INTR,0,[]
33064,σφάζω,ἐσφαγμένον,passive,INTR,0,[]
33064,ἔχω,ἔχων,active,INTR,0,[]
33064,εἰμί#1,εἰσιν,active,INTR,0,[]
33064,ἀποστέλλω,ἀπεσταλμένα,passive,INTR,0,[]
33065,ἔρχομαι,ἦλθεν,active,INTR,0,[]
33065,λαμβάνω,εἴληφεν,active,INTR,0,[]
33065,κάθημαι,καθημένου,middle,INTR,0,[]
33066,λαμβάνω,ἔλαβεν,active,INTR,0,[]
33066,πίπτω,ἔπεσαν,active,INTR,0,[]
33066,ἔχω,ἔχοντες,active,INTR,0,[]
33066,γέμω,γεμούσας,active,INTR,0,[]
33066,εἰμί#1,εἰσιν,active,INTR,0,[]
33067,ἀείδω,ᾄδουσιν,active,INTR,0,[]
33067,λέγω,λέγοντες,active,INTR,0,[]
158934,εἰμί#1,εἶ,active,INTR,0,[]
158934,λαμβάνω,λαβεῖν,active,INTR,0,[]
158934,ἀνοίγνυμι,ἀνοῖξαι,active,INTR,0,[]
158934,σφάζω,ἐσφάγης,passive,INTR,0,[]
158934,ἀγοράζω,ἠγόρασας,active,INTR,0,[]
158934,ποιέω,ἐποίησας,active,INTR,0,[]
158934,βασιλεύω,βασιλεύσουσιν,active,INTR,0,[]
33068,ὁράω,εἶδον,active,INTR,0,[]
